domain,project,field,1,2,3,4,total
rt,ebr,status,0,0,0,0,6
technology,vtp,os,5,0,0,0,259
technology,vtp,priority,30,0,0,0,259
technology,vtp,hardware,5,0,0,0,259
technology,vtp,version,2,0,0,0,259
technology,vtp,component,3,0,0,0,259
technology,vtp,severity,4,0,0,0,259
technology,vtp,assignee,0,0,0,0,259
technology,vtp,product,0,0,0,0,259
technology,vtp,status,0,0,0,0,259
rt,gyrex,os,7,0,0,0,157
rt,gyrex,priority,0,0,0,0,157
rt,gyrex,hardware,6,0,0,0,157
rt,gyrex,version,5,0,0,0,157
rt,gyrex,component,0,0,0,0,157
rt,gyrex,severity,10,0,0,0,157
rt,gyrex,assignee,0,0,0,0,157
rt,gyrex,product,0,0,0,0,157
rt,gyrex,status,0,0,0,0,157
tools,cdt,os,228,4,0,0,19331
tools,cdt,priority,242,26,1,0,19331
tools,cdt,hardware,105,1,0,0,19331
tools,cdt,version,1072,42,1,0,19331
tools,cdt,component,2016,57,1,0,19331
tools,cdt,severity,642,41,7,0,19331
tools,cdt,assignee,0,0,0,0,19331
tools,cdt,product,326,9,0,0,19331
tools,cdt,status,0,0,0,0,19331
modeling,amp,os,8,0,0,0,171
modeling,amp,priority,13,2,1,1,171
modeling,amp,hardware,8,0,0,0,171
modeling,amp,version,16,1,0,0,171
modeling,amp,component,2,0,0,0,171
modeling,amp,severity,12,1,0,1,171
modeling,amp,assignee,0,0,0,0,171
modeling,amp,product,0,0,0,0,171
modeling,amp,status,0,0,0,0,171
technology,rtp,os,0,0,0,0,77
technology,rtp,priority,1,0,0,0,77
technology,rtp,hardware,0,0,0,0,77
technology,rtp,version,0,0,0,0,77
technology,rtp,component,0,0,0,0,77
technology,rtp,severity,0,0,0,0,77
technology,rtp,assignee,0,0,0,0,77
technology,rtp,product,0,0,0,0,77
technology,rtp,status,0,0,0,0,77
modeling,eef,os,11,0,0,0,330
modeling,eef,priority,4,0,0,0,330
modeling,eef,hardware,12,0,0,0,330
modeling,eef,version,110,38,0,0,330
modeling,eef,component,230,12,0,0,330
modeling,eef,severity,18,4,0,0,330
modeling,eef,assignee,0,0,0,0,330
modeling,eef,product,230,12,0,0,330
modeling,eef,status,0,0,0,0,330
modeling,emft.b3,os,8,0,0,0,140
modeling,emft.b3,priority,9,0,0,0,140
modeling,emft.b3,hardware,6,0,0,0,140
modeling,emft.b3,version,0,0,0,0,140
modeling,emft.b3,component,2,0,0,0,140
modeling,emft.b3,severity,9,0,0,0,140
modeling,emft.b3,assignee,0,0,0,0,140
modeling,emft.b3,product,1,0,0,0,140
modeling,emft.b3,status,0,0,0,0,140
modeling,capra,os,5,0,0,0,46
modeling,capra,priority,0,0,0,0,46
modeling,capra,hardware,1,0,0,0,46
modeling,capra,version,0,0,0,0,46
modeling,capra,component,4,0,0,0,46
modeling,capra,severity,1,0,0,0,46
modeling,capra,assignee,0,0,0,0,46
modeling,capra,product,0,0,0,0,46
modeling,capra,status,0,0,0,0,46
rt,gemini.jpa,os,3,0,0,0,126
rt,gemini.jpa,priority,1,0,0,0,126
rt,gemini.jpa,hardware,3,0,0,0,126
rt,gemini.jpa,version,15,3,2,0,126
rt,gemini.jpa,component,7,1,0,0,126
rt,gemini.jpa,severity,4,0,0,0,126
rt,gemini.jpa,assignee,0,0,0,0,126
rt,gemini.jpa,product,6,1,0,0,126
rt,gemini.jpa,status,0,0,0,0,126
technology,sisu,os,0,0,0,0,130
technology,sisu,priority,3,0,0,0,130
technology,sisu,hardware,0,0,0,0,130
technology,sisu,version,4,21,0,0,130
technology,sisu,component,6,0,0,0,130
technology,sisu,severity,2,0,0,0,130
technology,sisu,assignee,0,0,0,0,130
technology,sisu,product,0,0,0,0,130
technology,sisu,status,0,0,0,0,130
tools,orbit,os,7,0,0,0,1033
tools,orbit,priority,12,0,0,0,1033
tools,orbit,hardware,6,0,0,0,1033
tools,orbit,version,0,0,0,0,1033
tools,orbit,component,6,0,0,0,1033
tools,orbit,severity,26,1,0,0,1033
tools,orbit,assignee,0,0,0,0,1033
tools,orbit,product,3,0,0,0,1033
tools,orbit,status,0,0,0,0,1033
tools,titan,os,0,0,0,0,183
tools,titan,priority,0,0,0,0,183
tools,titan,hardware,0,0,0,0,183
tools,titan,version,2,0,0,0,183
tools,titan,component,1,0,0,0,183
tools,titan,severity,2,0,0,0,183
tools,titan,assignee,0,0,0,0,183
tools,titan,product,0,0,0,0,183
tools,titan,status,0,0,0,0,183
technology,sapphire,os,24,0,0,0,1189
technology,sapphire,priority,0,0,0,0,1189
technology,sapphire,hardware,24,0,0,0,1189
technology,sapphire,version,39,1,0,0,1189
technology,sapphire,component,7,0,0,0,1189
technology,sapphire,severity,16,0,0,0,1189
technology,sapphire,assignee,0,0,0,0,1189
technology,sapphire,product,0,0,0,0,1189
technology,sapphire,status,0,0,0,0,1189
tools,gef,os,69,4,0,0,2950
tools,gef,priority,144,11,2,0,2950
tools,gef,hardware,46,1,0,0,2950
tools,gef,version,76,0,0,0,2950
tools,gef,component,132,14,0,0,2950
tools,gef,severity,140,12,0,0,2950
tools,gef,assignee,0,0,0,0,2950
tools,gef,product,31,1,0,0,2950
tools,gef,status,0,0,0,0,2950
tools,oomph,os,7,0,0,0,1438
tools,oomph,priority,7,1,0,0,1438
tools,oomph,hardware,10,0,0,0,1438
tools,oomph,version,251,56,20,79,1438
tools,oomph,component,90,4,0,0,1438
tools,oomph,severity,119,4,0,0,1438
tools,oomph,assignee,0,0,0,0,1438
tools,oomph,product,57,0,0,0,1438
tools,oomph,status,0,0,0,0,1438
technology,scout,os,34,0,0,0,1912
technology,scout,priority,11,0,0,0,1912
technology,scout,hardware,29,0,0,0,1912
technology,scout,version,65,1,0,0,1912
technology,scout,component,4,0,0,0,1912
technology,scout,severity,94,3,0,0,1912
technology,scout,assignee,0,0,0,0,1912
technology,scout,product,0,0,0,0,1912
technology,scout,status,0,0,0,0,1912
rt,ecf,os,44,0,0,0,1944
rt,ecf,priority,29,1,0,0,1944
rt,ecf,hardware,46,0,0,0,1944
rt,ecf,version,95,7,0,0,1944
rt,ecf,component,38,0,0,0,1944
rt,ecf,severity,107,6,0,0,1944
rt,ecf,assignee,0,0,0,0,1944
rt,ecf,product,6,0,0,0,1944
rt,ecf,status,0,0,0,0,1944
technology,nebula.incubator,os,0,0,0,0,1
technology,nebula.incubator,priority,0,0,0,0,1
technology,nebula.incubator,hardware,0,0,0,0,1
technology,nebula.incubator,version,0,0,0,0,1
technology,nebula.incubator,component,0,0,0,0,1
technology,nebula.incubator,severity,0,0,0,0,1
technology,nebula.incubator,assignee,0,0,0,0,1
technology,nebula.incubator,product,0,0,0,0,1
technology,nebula.incubator,status,0,0,0,0,1
technology,babel,os,3,0,0,0,653
technology,babel,priority,22,1,0,0,653
technology,babel,hardware,2,0,0,0,653
technology,babel,version,7,0,0,0,653
technology,babel,component,25,0,0,0,653
technology,babel,severity,19,0,2,0,653
technology,babel,assignee,0,0,0,0,653
technology,babel,product,7,0,0,0,653
technology,babel,status,0,0,0,0,653
rt,gemini.dbaccess,os,0,0,0,0,19
rt,gemini.dbaccess,priority,0,0,0,0,19
rt,gemini.dbaccess,hardware,0,0,0,0,19
rt,gemini.dbaccess,version,0,1,0,0,19
rt,gemini.dbaccess,component,0,0,0,0,19
rt,gemini.dbaccess,severity,0,0,0,0,19
rt,gemini.dbaccess,assignee,0,0,0,0,19
rt,gemini.dbaccess,product,0,0,0,0,19
rt,gemini.dbaccess,status,0,0,0,0,19
technology,mpc,os,6,0,0,0,596
technology,mpc,priority,15,3,0,0,596
technology,mpc,hardware,4,0,0,0,596
technology,mpc,version,11,0,0,0,596
technology,mpc,component,30,0,0,0,596
technology,mpc,severity,13,1,0,0,596
technology,mpc,assignee,0,0,0,0,596
technology,mpc,product,28,0,0,0,596
technology,mpc,status,0,0,0,0,596
science,dawnsci,os,0,0,0,0,1
science,dawnsci,priority,0,0,0,0,1
science,dawnsci,hardware,0,0,0,0,1
science,dawnsci,version,0,0,0,0,1
science,dawnsci,component,0,0,0,0,1
science,dawnsci,severity,0,0,0,0,1
science,dawnsci,assignee,0,0,0,0,1
science,dawnsci,product,0,0,0,0,1
science,dawnsci,status,0,0,0,0,1
ecd,che,os,0,0,0,0,22
ecd,che,priority,0,0,0,0,22
ecd,che,hardware,0,0,0,0,22
ecd,che,version,0,0,0,0,22
ecd,che,component,1,0,0,0,22
ecd,che,severity,0,0,0,0,22
ecd,che,assignee,0,0,0,0,22
ecd,che,product,0,0,0,0,22
ecd,che,status,0,0,0,0,22
iot,kapua,os,0,0,0,0,1
iot,kapua,priority,0,0,0,0,1
iot,kapua,hardware,0,0,0,0,1
iot,kapua,version,0,0,0,0,1
iot,kapua,component,0,0,0,0,1
iot,kapua,severity,0,0,0,0,1
iot,kapua,assignee,0,0,0,0,1
iot,kapua,product,0,0,0,0,1
iot,kapua,status,0,0,0,0,1
technology,efxclipse,os,3,0,0,0,1092
technology,efxclipse,priority,0,0,0,0,1092
technology,efxclipse,hardware,2,0,0,0,1092
technology,efxclipse,version,11,0,0,0,1092
technology,efxclipse,component,21,0,0,0,1092
technology,efxclipse,severity,46,0,0,0,1092
technology,efxclipse,assignee,0,0,0,0,1092
technology,efxclipse,product,1,0,0,0,1092
technology,efxclipse,status,0,0,0,0,1092
tools,tracecompass,os,1,0,0,0,500
tools,tracecompass,priority,0,0,0,0,500
tools,tracecompass,hardware,0,0,0,0,500
tools,tracecompass,version,73,0,0,0,500
tools,tracecompass,component,59,13,0,0,500
tools,tracecompass,severity,28,1,0,0,500
tools,tracecompass,assignee,0,0,0,0,500
tools,tracecompass,product,71,0,0,0,500
tools,tracecompass,status,0,0,0,0,500
technology,epf,os,18,0,0,0,3064
technology,epf,priority,229,15,0,0,3064
technology,epf,hardware,14,0,0,0,3064
technology,epf,version,101,22,2,1,3064
technology,epf,component,20,2,1,0,3064
technology,epf,severity,122,3,1,0,3064
technology,epf,assignee,0,0,0,0,3064
technology,epf,product,1,0,0,0,3064
technology,epf,status,0,0,0,0,3064
soa,ebpm,os,0,0,0,0,2
soa,ebpm,priority,0,0,0,0,2
soa,ebpm,hardware,0,0,0,0,2
soa,ebpm,version,0,0,0,0,2
soa,ebpm,component,0,0,0,0,2
soa,ebpm,severity,0,0,0,0,2
soa,ebpm,assignee,0,0,0,0,2
soa,ebpm,product,0,0,0,0,2
soa,ebpm,status,0,0,0,0,2
rt,apricot,os,0,0,0,0,14
rt,apricot,priority,0,0,0,0,14
rt,apricot,hardware,0,0,0,0,14
rt,apricot,version,0,0,0,0,14
rt,apricot,component,1,0,0,0,14
rt,apricot,severity,1,0,0,0,14
rt,apricot,assignee,0,0,0,0,14
rt,apricot,product,1,0,0,0,14
rt,apricot,status,0,0,0,0,14
technology,osee,os,45,0,0,0,355
technology,osee,priority,3,0,0,0,355
technology,osee,hardware,44,0,0,0,355
technology,osee,version,19,0,1,0,355
technology,osee,component,3,1,0,0,355
technology,osee,severity,16,0,0,0,355
technology,osee,assignee,0,0,0,0,355
technology,osee,product,1,0,0,0,355
technology,osee,status,0,0,0,0,355
eclipse,jdt,os,976,9,1,0,55279
eclipse,jdt,priority,2348,145,10,2,55279
eclipse,jdt,hardware,768,1,1,0,55279
eclipse,jdt,version,889,37,1,0,55279
eclipse,jdt,component,651,20,2,0,55279
eclipse,jdt,severity,2322,91,8,2,55279
eclipse,jdt,assignee,0,0,0,0,55279
eclipse,jdt,product,323,9,1,0,55279
eclipse,jdt,status,0,0,0,0,55279
modeling,emf.parsley,os,1,0,0,0,142
modeling,emf.parsley,priority,0,0,0,0,142
modeling,emf.parsley,hardware,0,0,0,0,142
modeling,emf.parsley,version,0,0,0,0,142
modeling,emf.parsley,component,5,0,0,0,142
modeling,emf.parsley,severity,3,0,0,0,142
modeling,emf.parsley,assignee,0,0,0,0,142
modeling,emf.parsley,product,0,0,0,0,142
modeling,emf.parsley,status,0,0,0,0,142
technology,handly,os,0,0,0,0,142
technology,handly,priority,0,0,0,0,142
technology,handly,hardware,1,0,0,0,142
technology,handly,version,0,0,0,0,142
technology,handly,component,0,0,0,0,142
technology,handly,severity,0,0,0,0,142
technology,handly,assignee,0,0,0,0,142
technology,handly,product,0,0,0,0,142
technology,handly,status,0,0,0,0,142
technology,recommenders.incubator,os,3,0,0,0,225
technology,recommenders.incubator,priority,1,1,0,0,225
technology,recommenders.incubator,hardware,3,0,0,0,225
technology,recommenders.incubator,version,32,3,0,1,225
technology,recommenders.incubator,component,2,0,0,0,225
technology,recommenders.incubator,severity,11,0,0,0,225
technology,recommenders.incubator,assignee,0,0,0,0,225
technology,recommenders.incubator,product,2,0,0,0,225
technology,recommenders.incubator,status,0,0,0,0,225
mylyn,mylyn,os,84,2,1,1,8422
mylyn,mylyn,priority,1531,212,84,73,8422
mylyn,mylyn,hardware,33,1,0,0,8422
mylyn,mylyn,version,147,4,0,0,8422
mylyn,mylyn,component,237,14,0,0,8422
mylyn,mylyn,severity,914,39,5,1,8422
mylyn,mylyn,assignee,0,0,0,0,8422
mylyn,mylyn,product,24,2,0,0,8422
mylyn,mylyn,status,0,0,0,0,8422
iot,wakaama,os,0,0,0,0,10
iot,wakaama,priority,0,0,0,0,10
iot,wakaama,hardware,0,0,0,0,10
iot,wakaama,version,0,0,0,0,10
iot,wakaama,component,0,0,0,0,10
iot,wakaama,severity,0,0,0,0,10
iot,wakaama,assignee,0,0,0,0,10
iot,wakaama,product,0,0,0,0,10
iot,wakaama,status,0,0,0,0,10
tools,atf,os,7,0,0,0,493
tools,atf,priority,33,3,0,0,493
tools,atf,hardware,0,0,0,0,493
tools,atf,version,3,0,0,0,493
tools,atf,component,11,0,0,0,493
tools,atf,severity,21,0,1,0,493
tools,atf,assignee,0,0,0,0,493
tools,atf,product,3,0,0,0,493
tools,atf,status,0,0,0,0,493
modeling,elk,os,0,0,0,0,3
modeling,elk,priority,0,0,0,0,3
modeling,elk,hardware,0,0,0,0,3
modeling,elk,version,0,0,0,0,3
modeling,elk,component,0,0,0,0,3
modeling,elk,severity,0,0,0,0,3
modeling,elk,assignee,0,0,0,0,3
modeling,elk,product,0,0,0,0,3
modeling,elk,status,0,0,0,0,3
tools,aspectj,os,40,0,0,0,2884
tools,aspectj,priority,383,42,8,1,2884
tools,aspectj,hardware,4,0,0,0,2884
tools,aspectj,version,110,8,0,0,2884
tools,aspectj,component,73,4,0,0,2884
tools,aspectj,severity,250,14,1,0,2884
tools,aspectj,assignee,0,0,0,0,2884
tools,aspectj,product,48,3,0,0,2884
tools,aspectj,status,0,0,0,0,2884
modeling,modeling,os,0,0,0,0,217
modeling,modeling,priority,2,0,0,0,217
modeling,modeling,hardware,1,0,0,0,217
modeling,modeling,version,7,1,0,0,217
modeling,modeling,component,15,0,0,0,217
modeling,modeling,severity,16,2,1,0,217
modeling,modeling,assignee,0,0,0,0,217
modeling,modeling,product,12,0,0,0,217
modeling,modeling,status,0,0,0,0,217
modeling,emft.refactor,os,1,0,0,0,20
modeling,emft.refactor,priority,0,0,0,0,20
modeling,emft.refactor,hardware,0,0,0,0,20
modeling,emft.refactor,version,0,0,0,0,20
modeling,emft.refactor,component,1,0,0,0,20
modeling,emft.refactor,severity,0,0,0,0,20
modeling,emft.refactor,assignee,0,0,0,0,20
modeling,emft.refactor,product,0,0,0,0,20
modeling,emft.refactor,status,0,0,0,0,20
soa,bpel,os,2,0,0,0,376
soa,bpel,priority,5,0,0,0,376
soa,bpel,hardware,1,0,0,0,376
soa,bpel,version,9,2,0,0,376
soa,bpel,component,3,0,0,0,376
soa,bpel,severity,6,0,0,0,376
soa,bpel,assignee,0,0,0,0,376
soa,bpel,product,1,0,0,0,376
soa,bpel,status,0,0,0,0,376
technology,egerrit,os,1,0,0,0,394
technology,egerrit,priority,1,0,0,0,394
technology,egerrit,hardware,0,0,0,0,394
technology,egerrit,version,1,0,0,0,394
technology,egerrit,component,1,0,0,0,394
technology,egerrit,severity,51,0,0,0,394
technology,egerrit,assignee,0,0,0,0,394
technology,egerrit,product,0,0,0,0,394
technology,egerrit,status,0,0,0,0,394
technology,dash,os,5,0,0,0,199
technology,dash,priority,6,0,0,0,199
technology,dash,hardware,2,0,0,0,199
technology,dash,version,0,0,0,0,199
technology,dash,component,7,1,0,0,199
technology,dash,severity,3,0,0,0,199
technology,dash,assignee,0,0,0,0,199
technology,dash,product,2,0,0,0,199
technology,dash,status,0,0,0,0,199
technology,swtbot,os,97,1,0,0,524
technology,swtbot,priority,28,0,0,0,524
technology,swtbot,hardware,100,0,0,0,524
technology,swtbot,version,84,0,0,0,524
technology,swtbot,component,33,0,0,0,524
technology,swtbot,severity,28,0,0,0,524
technology,swtbot,assignee,0,0,0,0,524
technology,swtbot,product,1,0,0,0,524
technology,swtbot,status,0,0,0,0,524
tools,tools,os,0,0,0,0,9
tools,tools,priority,0,0,0,0,9
tools,tools,hardware,0,0,0,0,9
tools,tools,version,1,0,0,0,9
tools,tools,component,1,0,0,0,9
tools,tools,severity,0,0,0,0,9
tools,tools,assignee,0,0,0,0,9
tools,tools,product,1,0,0,0,9
tools,tools,status,0,0,0,0,9
technology,app4mc,os,0,0,0,0,47
technology,app4mc,priority,0,0,0,0,47
technology,app4mc,hardware,0,0,0,0,47
technology,app4mc,version,0,0,0,0,47
technology,app4mc,component,0,0,0,0,47
technology,app4mc,severity,1,0,0,0,47
technology,app4mc,assignee,0,0,0,0,47
technology,app4mc,product,0,0,0,0,47
technology,app4mc,status,0,0,0,0,47
rt,equinox,os,139,4,0,0,13046
rt,equinox,priority,135,9,1,0,13046
rt,equinox,hardware,70,1,0,0,13046
rt,equinox,version,340,6,1,0,13046
rt,equinox,component,265,13,1,0,13046
rt,equinox,severity,528,34,5,0,13046
rt,equinox,assignee,0,0,0,0,13046
rt,equinox,product,128,4,0,0,13046
rt,equinox,status,0,0,0,0,13046
modeling,m2t,os,4,0,0,0,1059
modeling,m2t,priority,84,2,0,0,1059
modeling,m2t,hardware,3,0,0,0,1059
modeling,m2t,version,39,2,0,0,1059
modeling,m2t,component,28,1,0,0,1059
modeling,m2t,severity,62,1,0,0,1059
modeling,m2t,assignee,0,0,0,0,1059
modeling,m2t,product,12,1,0,0,1059
modeling,m2t,status,0,0,0,0,1059
technology,tycho,os,229,0,1,0,1060
technology,tycho,priority,52,1,0,0,1060
technology,tycho,hardware,233,0,0,0,1060
technology,tycho,version,69,2,0,0,1060
technology,tycho,component,17,0,1,0,1060
technology,tycho,severity,146,10,2,0,1060
technology,tycho,assignee,0,0,0,0,1060
technology,tycho,product,0,0,0,0,1060
technology,tycho,status,0,0,0,0,1060
iot,scada,os,2,0,0,0,101
iot,scada,priority,3,0,0,0,101
iot,scada,hardware,1,0,0,0,101
iot,scada,version,16,0,0,0,101
iot,scada,component,1,0,0,0,101
iot,scada,severity,6,0,0,0,101
iot,scada,assignee,0,0,0,0,101
iot,scada,product,0,0,0,0,101
iot,scada,status,0,0,0,0,101
tools,thym,os,2,0,0,0,130
tools,thym,priority,0,0,0,0,130
tools,thym,hardware,1,0,0,0,130
tools,thym,version,3,0,0,0,130
tools,thym,component,0,0,0,0,130
tools,thym,severity,18,0,0,0,130
tools,thym,assignee,0,0,0,0,130
tools,thym,product,0,0,0,0,130
tools,thym,status,0,0,0,0,130
tools,mtj,os,46,0,0,0,744
tools,mtj,priority,56,6,1,1,744
tools,mtj,hardware,71,1,0,0,744
tools,mtj,version,89,11,0,0,744
tools,mtj,component,82,4,0,0,744
tools,mtj,severity,50,0,0,0,744
tools,mtj,assignee,0,0,0,0,744
tools,mtj,product,1,0,0,0,744
tools,mtj,status,0,0,0,0,744
modeling,mdht,os,2,0,0,0,29
modeling,mdht,priority,0,0,0,0,29
modeling,mdht,hardware,2,0,0,0,29
modeling,mdht,version,0,0,0,0,29
modeling,mdht,component,5,1,0,0,29
modeling,mdht,severity,0,0,0,0,29
modeling,mdht,assignee,0,0,0,0,29
modeling,mdht,product,0,0,0,0,29
modeling,mdht,status,0,0,0,0,29
soa,score,os,0,0,0,0,1
soa,score,priority,0,0,0,0,1
soa,score,hardware,0,0,0,0,1
soa,score,version,0,0,0,0,1
soa,score,component,0,0,0,0,1
soa,score,severity,0,0,0,0,1
soa,score,assignee,0,0,0,0,1
soa,score,product,0,0,0,0,1
soa,score,status,0,0,0,0,1
modeling,edapt,os,1,0,0,0,125
modeling,edapt,priority,34,2,0,0,125
modeling,edapt,hardware,0,0,0,0,125
modeling,edapt,version,3,0,0,0,125
modeling,edapt,component,4,0,0,0,125
modeling,edapt,severity,10,0,0,0,125
modeling,edapt,assignee,0,0,0,0,125
modeling,edapt,product,0,0,0,0,125
modeling,edapt,status,0,0,0,0,125
technology,jubula,os,97,0,0,0,2030
technology,jubula,priority,311,18,0,1,2030
technology,jubula,hardware,51,0,0,0,2030
technology,jubula,version,29,2,0,0,2030
technology,jubula,component,8,0,0,0,2030
technology,jubula,severity,191,5,0,0,2030
technology,jubula,assignee,0,0,0,0,2030
technology,jubula,product,0,0,0,0,2030
technology,jubula,status,0,0,0,0,2030
technology,usssdk,os,0,0,0,0,7
technology,usssdk,priority,0,0,0,0,7
technology,usssdk,hardware,0,0,0,0,7
technology,usssdk,version,0,0,2,0,7
technology,usssdk,component,1,0,0,0,7
technology,usssdk,severity,2,0,0,0,7
technology,usssdk,assignee,0,0,0,0,7
technology,usssdk,product,0,0,0,0,7
technology,usssdk,status,0,0,0,0,7
modeling,emf.egf,os,3,0,0,0,191
modeling,emf.egf,priority,1,0,0,0,191
modeling,emf.egf,hardware,3,0,0,0,191
modeling,emf.egf,version,4,0,0,0,191
modeling,emf.egf,component,0,0,0,0,191
modeling,emf.egf,severity,5,0,0,0,191
modeling,emf.egf,assignee,0,0,0,0,191
modeling,emf.egf,product,0,0,0,0,191
modeling,emf.egf,status,0,0,0,0,191
rt,ercp,os,14,0,0,0,595
rt,ercp,priority,4,1,0,0,595
rt,ercp,hardware,4,0,0,0,595
rt,ercp,version,9,1,0,0,595
rt,ercp,component,31,0,0,0,595
rt,ercp,severity,29,1,2,0,595
rt,ercp,assignee,0,0,0,0,595
rt,ercp,product,1,0,0,0,595
rt,ercp,status,0,0,0,0,595
modeling,fmc,os,0,0,0,0,9
modeling,fmc,priority,0,0,0,0,9
modeling,fmc,hardware,0,0,0,0,9
modeling,fmc,version,0,0,0,0,9
modeling,fmc,component,0,0,0,0,9
modeling,fmc,severity,0,0,0,0,9
modeling,fmc,assignee,0,0,0,0,9
modeling,fmc,product,0,0,0,0,9
modeling,fmc,status,0,0,0,0,9
modeling,amalgam,os,0,0,0,0,124
modeling,amalgam,priority,0,0,0,0,124
modeling,amalgam,hardware,0,0,0,0,124
modeling,amalgam,version,0,0,0,0,124
modeling,amalgam,component,0,0,0,0,124
modeling,amalgam,severity,5,0,0,0,124
modeling,amalgam,assignee,0,0,0,0,124
modeling,amalgam,product,0,0,0,0,124
modeling,amalgam,status,0,0,0,0,124
iot,ponte,os,0,0,0,0,4
iot,ponte,priority,0,0,0,0,4
iot,ponte,hardware,0,0,0,0,4
iot,ponte,version,0,0,0,0,4
iot,ponte,component,0,0,0,0,4
iot,ponte,severity,0,0,0,0,4
iot,ponte,assignee,0,0,0,0,4
iot,ponte,product,0,0,0,0,4
iot,ponte,status,0,0,0,0,4
technology,microprofile,os,0,0,0,0,3
technology,microprofile,priority,0,0,0,0,3
technology,microprofile,hardware,0,0,0,0,3
technology,microprofile,version,0,0,0,0,3
technology,microprofile,component,0,0,0,0,3
technology,microprofile,severity,0,0,0,0,3
technology,microprofile,assignee,0,0,0,0,3
technology,microprofile,product,0,0,0,0,3
technology,microprofile,status,0,0,0,0,3
iot,tinydtls,os,0,0,0,0,7
iot,tinydtls,priority,1,0,0,0,7
iot,tinydtls,hardware,0,0,0,0,7
iot,tinydtls,version,0,0,0,0,7
iot,tinydtls,component,0,0,0,0,7
iot,tinydtls,severity,0,0,0,0,7
iot,tinydtls,assignee,0,0,0,0,7
iot,tinydtls,product,0,0,0,0,7
iot,tinydtls,status,0,0,0,0,7
tools,ajdt,os,11,0,0,0,1465
tools,ajdt,priority,47,6,1,0,1465
tools,ajdt,hardware,3,0,0,0,1465
tools,ajdt,version,95,6,0,0,1465
tools,ajdt,component,28,1,0,0,1465
tools,ajdt,severity,73,4,0,0,1465
tools,ajdt,assignee,0,0,0,0,1465
tools,ajdt,product,24,1,0,0,1465
tools,ajdt,status,0,0,0,0,1465
technology,ogee,os,0,0,0,0,33
technology,ogee,priority,0,0,0,0,33
technology,ogee,hardware,0,0,0,0,33
technology,ogee,version,4,1,0,0,33
technology,ogee,component,0,0,0,0,33
technology,ogee,severity,3,0,0,0,33
technology,ogee,assignee,0,0,0,0,33
technology,ogee,product,0,0,0,0,33
technology,ogee,status,0,0,0,0,33
tools,buildship,os,22,1,0,0,390
tools,buildship,priority,0,0,0,0,390
tools,buildship,hardware,20,0,0,0,390
tools,buildship,version,55,26,0,0,390
tools,buildship,component,0,0,0,0,390
tools,buildship,severity,40,0,0,0,390
tools,buildship,assignee,0,0,0,0,390
tools,buildship,product,0,0,0,0,390
tools,buildship,status,0,0,0,0,390
modeling,ecoretools,os,0,0,0,0,293
modeling,ecoretools,priority,20,0,0,0,293
modeling,ecoretools,hardware,0,0,0,0,293
modeling,ecoretools,version,5,15,0,0,293
modeling,ecoretools,component,1,1,0,0,293
modeling,ecoretools,severity,15,1,0,0,293
modeling,ecoretools,assignee,0,0,0,0,293
modeling,ecoretools,product,1,1,0,0,293
modeling,ecoretools,status,0,0,0,0,293
iot,kura,os,0,0,0,0,46
iot,kura,priority,0,0,0,0,46
iot,kura,hardware,0,0,0,0,46
iot,kura,version,0,0,0,0,46
iot,kura,component,0,0,0,0,46
iot,kura,severity,2,0,0,0,46
iot,kura,assignee,0,0,0,0,46
iot,kura,product,0,0,0,0,46
iot,kura,status,0,0,0,0,46
modeling,mmt.atl,os,3,0,0,0,271
modeling,mmt.atl,priority,0,0,0,0,271
modeling,mmt.atl,hardware,0,0,0,0,271
modeling,mmt.atl,version,2,0,0,0,271
modeling,mmt.atl,component,2,0,0,0,271
modeling,mmt.atl,severity,5,2,1,0,271
modeling,mmt.atl,assignee,0,0,0,0,271
modeling,mmt.atl,product,0,0,0,0,271
modeling,mmt.atl,status,0,0,0,0,271
webtools,jsdt,os,40,0,0,0,2439
webtools,jsdt,priority,21,1,1,0,2439
webtools,jsdt,hardware,38,0,0,0,2439
webtools,jsdt,version,64,194,3,0,2439
webtools,jsdt,component,275,26,1,3,2439
webtools,jsdt,severity,133,8,1,0,2439
webtools,jsdt,assignee,0,0,0,0,2439
webtools,jsdt,product,264,8,0,0,2439
webtools,jsdt,status,0,0,0,0,2439
modeling,sirius,os,136,1,0,0,1595
modeling,sirius,priority,62,3,0,0,1595
modeling,sirius,hardware,122,1,0,0,1595
modeling,sirius,version,45,2,0,0,1595
modeling,sirius,component,5,0,0,0,1595
modeling,sirius,severity,137,6,2,0,1595
modeling,sirius,assignee,0,0,0,0,1595
modeling,sirius,product,2,0,0,0,1595
modeling,sirius,status,0,0,0,0,1595
technology,epp,os,68,0,0,0,1558
technology,epp,priority,83,4,3,1,1558
technology,epp,hardware,60,1,0,0,1558
technology,epp,version,161,5,0,0,1558
technology,epp,component,158,0,0,0,1558
technology,epp,severity,65,3,0,0,1558
technology,epp,assignee,0,0,0,0,1558
technology,epp,product,112,0,0,0,1558
technology,epp,status,0,0,0,0,1558
technology,hudson,os,81,1,0,0,1423
technology,hudson,priority,14,0,0,0,1423
technology,hudson,hardware,13,0,0,0,1423
technology,hudson,version,38,0,1,0,1423
technology,hudson,component,40,1,0,0,1423
technology,hudson,severity,64,4,0,0,1423
technology,hudson,assignee,0,0,0,0,1423
technology,hudson,product,4,0,0,0,1423
